ï»¿Time_s      	VehicleSpeed_kmh	CurrentGear 
    260.8256	     13.0500	          11
    260.8356	     13.1000	          11
    260.8456	     13.1000	          11
    260.8556	     13.1000	          11
    260.8658	     13.1000	          11
    260.8756	     13.0500	          11
    260.8856	     13.0500	          11
    260.8956	     13.0500	          11
    260.9056	     13.0500	          11
    260.9156	     13.0500	          11
    260.9256	     13.0500	          11
    260.9356	     13.0500	          11
    260.9458	     13.0500	          11
    260.9556	     13.0500	          11
    260.9656	     12.9900	          11
    260.9756	     12.9900	          11
    260.9856	     12.9900	          11
    260.9956	     12.9300	          11
    261.0056	     12.9300	          11
    261.0156	     12.9300	          11
    261.0258	     12.9300	          11
    261.0356	     12.9300	          11
    261.0456	     12.9300	          11
    261.0556	     12.9900	          11
    261.0656	     12.9900	          11
    261.0756	     12.9300	          11
    261.0856	     12.9300	          11
    261.0956	     12.9300	          11
    261.1058	     12.9300	          11
    261.1156	     12.9300	          11
    261.1256	     12.9300	          11
    261.1356	     12.9900	          11
    261.1456	     13.0500	          11
    261.1556	     13.0500	          11
    261.1656	     13.0500	          11
    261.1756	     12.9900	          11
    261.1858	     12.9300	          11
    261.1956	     12.9300	          11
    261.2056	     12.9300	          11
    261.2156	     12.9900	          11
    261.2256	     12.9900	          11
    261.2356	     13.0500	          11
    261.2456	     12.9900	          11
    261.2556	     12.9900	          11
    261.2658	     12.9900	          11
    261.2756	     12.9900	          11
    261.2856	     13.0500	          11
    261.2956	     13.0500	          11
    261.3056	     13.0500	          11
    261.3156	     13.1000	          11
    261.3256	     13.0500	          11
    261.3356	     13.0500	          11
    261.3458	     13.0500	          11
    261.3556	     13.1000	          11
    261.3656	     13.1000	          11
    261.3756	     13.0500	          11
    261.3856	     13.1000	          11
    261.3956	     13.1000	          11
    261.4056	     13.1600	          11
    261.4156	     13.1000	          11
    261.4258	     13.1000	          11
    261.4356	     13.1000	          11
    261.4456	     13.1000	          11
    261.4556	     13.1600	          11
    261.4656	     13.1600	          11
    261.4756	     13.1000	          11
    261.4856	     13.1000	          11
    261.4956	     13.1600	          11
    261.5058	     13.2100	          11
    261.5156	     13.2100	          11
    261.5256	     13.1600	          11
