Time_s,gps_valid,gnss_east_m,gnss_north_m,fused_east_m,fused_north_m,pure_east_m,pure_north_m,err_fused_m,err_pure_m
390.9019,0,,,6981.2847,-1039.0800,7065.9976,-893.6988,122.9576,51.0605
391.0019,0,,,6983.3403,-1039.5514,7068.0532,-894.1702,123.1413,50.9322
391.1019,0,,,6985.3145,-1039.9235,7070.0269,-894.5423,123.2608,50.7976
391.2019,0,,,6987.3882,-1040.3896,7072.1006,-895.0085,123.4332,50.6874
391.3019,0,,,6989.4282,-1040.7957,7074.1406,-895.4145,123.5613,50.5859
391.4019,0,,,6991.4429,-1041.1665,7076.1548,-895.7853,123.6655,50.4844
391.5019,0,,,6993.4023,-1041.5287,7078.1143,-896.1475,123.7811,50.3443
391.6019,0,,,6995.4736,-1041.9801,7080.1860,-896.5989,123.9404,50.2419
391.7019,0,,,6997.4771,-1042.3545,7082.1890,-896.9734,124.0520,50.1293
391.8019,0,,,6999.5112,-1042.7639,7084.2231,-897.3828,124.1854,50.0216
391.9019,0,,,7001.4956,-1043.1375,7086.2075,-897.7562,124.3029,49.8946
392.0019,0,,,7003.4897,-1043.5247,7088.2017,-898.1434,124.4295,49.7679
392.1019,0,,,7005.5039,-1043.8995,7090.2158,-898.5184,124.5377,49.6643
392.2019,0,,,7007.5244,-1044.2966,7092.2363,-898.9154,124.6644,49.5529
392.3019,0,,,7009.5503,-1044.7063,7094.2622,-899.3251,124.8010,49.4386
392.4019,0,,,7011.5933,-1045.0747,7096.3052,-899.6936,124.8926,49.3627
392.5019,0,,,7013.6147,-1045.4592,7098.3267,-900.0781,125.0073,49.2596
392.6019,0,,,7015.6372,-1045.8906,7100.3491,-900.5095,125.1653,49.1302
392.7019,0,,,7017.7046,-1046.3315,7102.4165,-900.9503,125.3162,49.0322
392.8019,0,,,7019.7007,-1046.7170,7104.4126,-901.3358,125.4406,48.9085
392.9019,0,,,7021.7461,-1047.1193,7106.4580,-901.7381,125.5632,48.8151
393.0019,0,,,7023.7656,-1047.5031,7108.4775,-902.1219,125.6778,48.7113
393.1019,0,,,7025.7773,-1047.9417,7110.4897,-902.5605,125.8464,48.5700
393.2019,0,,,7027.8271,-1048.3895,7112.5396,-903.0084,126.0099,48.4550
393.3019,0,,,7029.8516,-1048.7888,7114.5635,-903.4076,126.1373,48.3463
393.4019,0,,,7031.8633,-1049.1897,7116.5757,-903.8085,126.2706,48.2270
393.5019,0,,,7033.8960,-1049.5923,7118.6084,-904.2111,126.3981,48.1238
393.6019,0,,,7035.9697,-1050.0477,7120.6821,-904.6666,126.5602,48.0250
393.7019,0,,,7037.9644,-1050.4574,7122.6768,-905.0762,126.7078,47.8867
393.8019,0,,,7040.0303,-1050.8821,7124.7427,-905.5009,126.8441,47.7989
393.9019,0,,,7042.0566,-1051.2750,7126.7690,-905.8939,126.9648,47.6964
394.0019,0,,,7044.0840,-1051.6842,7128.7959,-906.3030,127.1002,47.5858
394.1019,0,,,7046.1133,-1052.0988,7130.8252,-906.7176,127.2400,47.4739
394.2019,0,,,7048.1079,-1052.5028,7132.8203,-907.1216,127.3825,47.3396
394.3019,0,,,7050.1680,-1052.9480,7134.8804,-907.5668,127.5400,47.2365
394.4019,0,,,7052.2095,-1053.3491,7136.9219,-907.9680,127.6628,47.1431
394.5019,0,,,7054.2363,-1053.7468,7138.9482,-908.3656,127.7878,47.0387
394.6019,0,,,7056.2505,-1054.1670,7140.9624,-908.7859,127.9383,46.9117
394.7019,0,,,7058.3115,-1054.6075,7143.0234,-909.2264,128.0912,46.8130
394.8019,0,,,7060.2793,-1054.9926,7144.9912,-909.6114,128.2252,46.6673
394.9019,0,,,7062.3286,-1055.4324,7147.0405,-910.0513,128.3815,46.5595
395.0019,0,,,7064.3379,-1055.8179,7149.0498,-910.4368,128.5014,46.4480
395.1019,0,,,7066.4165,-1056.2910,7151.1284,-910.9099,128.6784,46.3473
395.2019,0,,,7068.4414,-1056.7039,7153.1533,-911.3228,128.8183,46.2343
395.3019,0,,,7070.4668,-1057.1075,7155.1782,-911.7264,128.9492,46.1270
395.4019,0,,,7072.4766,-1057.4905,7157.1885,-912.1094,129.0665,46.0181
395.5019,0,,,7074.4971,-1057.8621,7159.2090,-912.4809,129.1693,45.9240
395.6019,0,,,7076.6060,-1058.3499,7161.3179,-912.9688,129.3493,45.8424
395.7019,0,,,7078.7388,-1058.8760,7163.4507,-913.4948,129.5567,45.7621
395.8019,0,,,7080.7715,-1059.2788,7165.4834,-913.8977,129.6843,45.6624
395.9019,0,,,7082.8115,-1059.6882,7167.5234,-914.3071,129.8156,45.5655
396.0019,0,,,7084.7832,-1060.0631,7169.4951,-914.6819,129.9388,45.4288
396.1019,0,,,7086.8232,-1060.5032,7171.5347,-915.1219,130.0986,45.3162
396.2019,0,,,7088.8345,-1060.9932,7173.5459,-915.6119,130.3154,45.1532
396.3019,0,,,7090.8765,-1061.4213,7175.5874,-916.0401,130.4634,45.0487
396.4019,0,,,7092.8838,-1061.8220,7177.5952,-916.4408,130.5982,44.9297
396.5019,0,,,7094.8589,-1062.1970,7179.5698,-916.8159,130.7201,44.7961
396.6019,0,,,7096.9077,-1062.6169,7181.6187,-917.2357,130.8581,44.7026
396.7019,0,,,7098.9194,-1063.0613,7183.6304,-917.6801,131.0320,44.5648
396.8019,0,,,7100.9922,-1063.5259,7185.7031,-918.1447,131.2033,44.4695
396.9019,0,,,7103.0391,-1063.9746,7187.7500,-918.5934,131.3688,44.3609
397.0019,0,,,7105.0830,-1064.3745,7189.7935,-918.9934,131.4898,44.2740
397.1019,0,,,7107.0747,-1064.6908,7191.7852,-919.3096,131.5510,44.1848
397.2019,0,,,7109.0918,-1065.0359,7193.8022,-919.6547,131.6303,44.1030
397.3019,0,,,7111.0854,-1065.4698,7195.7959,-920.0887,131.8008,43.9565
397.4019,0,,,7113.1562,-1065.9183,7197.8667,-920.5372,131.9577,43.8692
397.5019,0,,,7115.1973,-1066.3159,7199.9082,-920.9348,132.0776,43.7824
397.6019,0,,,7117.2793,-1066.7542,7201.9897,-921.3729,132.2209,43.7103
397.7019,0,,,7119.3076,-1067.1951,7204.0186,-921.8138,132.3856,43.5919
397.8019,0,,,7121.2876,-1067.5817,7205.9980,-922.2005,132.5168,43.4571
397.9019,0,,,7123.3164,-1067.9961,7208.0269,-922.6149,132.6568,43.3517
398.0019,0,,,7125.3115,-1068.4080,7210.0220,-923.0269,132.8062,43.2184
398.1019,0,,,7127.3418,-1068.8164,7212.0527,-923.4352,132.9398,43.1184
398.2019,0,,,7129.3984,-1069.2340,7214.1094,-923.8528,133.0729,43.0363
398.3019,0,,,7131.4224,-1069.6533,7216.1328,-924.2722,133.2192,42.9245
398.4019,0,,,7133.4399,-1070.0823,7218.1504,-924.7011,133.3766,42.8033
398.5019,0,,,7135.5122,-1070.5317,7220.2227,-925.1506,133.5340,42.7204
398.6019,0,,,7137.5083,-1070.9167,7222.2188,-925.5356,133.6578,42.6022
398.7019,0,,,7139.5303,-1071.2991,7224.2407,-925.9179,133.7701,42.5077
398.8019,0,,,7141.5562,-1071.7109,7226.2666,-926.3298,133.9087,42.4027
398.9019,0,,,7143.5801,-1072.1309,7228.2905,-926.7498,134.0555,42.2923
399.0019,0,,,7145.6064,-1072.5417,7230.3164,-927.1605,134.1928,42.1887
399.1019,0,,,7147.6567,-1072.9401,7232.3667,-927.5589,134.3101,42.1122
399.2019,0,,,7149.6650,-1073.3269,7234.3750,-927.9457,134.4315,42.0041
399.3019,0,,,7151.6802,-1073.7434,7236.3901,-928.3622,134.5781,41.8884
399.4019,0,,,7153.7031,-1074.1672,7238.4131,-928.7861,134.7288,41.7768
399.5019,0,,,7155.7412,-1074.5857,7240.4512,-929.2045,134.8692,41.6809
399.6019,0,,,7157.7729,-1074.9885,7242.4829,-929.6074,134.9973,41.5868
399.7019,0,,,7159.7720,-1075.3621,7244.4819,-929.9810,135.1095,41.4773
399.8019,0,,,7161.7998,-1075.7522,7246.5098,-930.3710,135.2269,41.3862
399.9019,0,,,7163.8682,-1076.2211,7248.5781,-930.8399,135.4037,41.2952
400.0019,0,,,7165.9067,-1076.6434,7250.6167,-931.2623,135.5477,41.1992
400.1019,0,,,7167.9238,-1077.0675,7252.6338,-931.6863,135.7007,41.0835
400.2019,0,,,7169.9585,-1077.4636,7254.6685,-932.0825,135.8213,40.9967
400.3019,0,,,7171.9512,-1077.8763,7256.6611,-932.4952,135.9724,40.8647
400.4019,0,,,7173.9614,-1078.2905,7258.6709,-932.9094,136.1187,40.7474
400.5019,0,,,7176.0078,-1078.7661,7260.7178,-933.3849,136.3096,40.6366
400.6019,0,,,7178.0498,-1079.1931,7262.7598,-933.8120,136.4565,40.5438
400.7019,0,,,7180.0771,-1079.6165,7264.7866,-934.2354,136.6053,40.4387
400.8019,0,,,7182.0928,-1080.0298,7266.8027,-934.6486,136.7489,40.3287
400.9019,0,,,7184.0933,-1080.4409,7268.8032,-935.0598,136.8957,40.2056
401.0019,0,,,7186.1270,-1080.8822,7270.8364,-935.5010,137.0588,40.0999
401.1019,0,,,7188.1709,-1081.3347,7272.8809,-935.9535,137.2291,39.9994
401.2019,0,,,7190.1680,-1081.7288,7274.8779,-936.3475,137.3612,39.8813
401.3019,0,,,7192.1865,-1082.1541,7276.8965,-936.7729,137.5149,39.7695
401.4019,0,,,7194.2178,-1082.6332,7278.9282,-937.2520,137.7143,39.6480
401.5019,0,,,7196.2324,-1083.0990,7280.9424,-937.7178,137.9073,39.5162
401.6019,0,,,7198.2773,-1083.5637,7282.9873,-938.1826,138.0886,39.4133
401.7019,0,,,7200.2979,-1083.9987,7285.0078,-938.6175,138.2507,39.3009
401.8019,0,,,7202.3062,-1084.4084,7287.0161,-939.0272,138.3935,39.1880
401.9019,0,,,7204.3208,-1084.7856,7289.0308,-939.4044,138.5034,39.0946
402.0019,0,,,7206.3545,-1085.2461,7291.0645,-939.8649,138.6847,38.9849
402.1019,0,,,7208.3984,-1085.7175,7293.1084,-940.3364,138.8727,38.8807
402.2019,0,,,7210.4370,-1086.1501,7295.1475,-940.7690,139.0262,38.7880
402.3019,0,,,7212.4404,-1086.5503,7297.1504,-941.1691,139.1615,38.6757
402.4019,0,,,7214.4619,-1086.9637,7299.1724,-941.5826,139.3031,38.5754
402.5019,0,,,7216.4780,-1087.3677,7301.1885,-941.9865,139.4377,38.4737
402.6019,0,,,7218.5186,-1087.8162,7303.2290,-942.4351,139.6054,38.3775
402.7019,0,,,7220.5615,-1088.2217,7305.2720,-942.8406,139.7318,38.3010
402.8019,0,,,7222.5879,-1088.6582,7307.2983,-943.2770,139.8933,38.1971
402.9019,0,,,7224.5986,-1089.0840,7309.3091,-943.7028,140.0502,38.0832
403.0019,0,,,7226.6299,-1089.5449,7311.3403,-944.1637,140.2328,37.9756
403.1019,0,,,7228.7090,-1089.9958,7313.4194,-944.6147,140.3890,37.9171
403.2019,0,,,7230.7480,-1090.4165,7315.4585,-945.0353,140.5311,37.8327
403.3019,0,,,7232.7368,-1090.8335,7317.4473,-945.4523,140.6876,37.7030
403.4019,0,,,7234.7700,-1091.2300,7319.4805,-945.8488,140.8092,37.6225
403.5019,0,,,7236.8057,-1091.6758,7321.5156,-946.2946,140.9760,37.5267
403.6019,0,,,7238.8252,-1092.1299,7323.5356,-946.7487,141.1562,37.4139
403.7019,0,,,7240.8486,-1092.5848,7325.5591,-947.2037,141.3360,37.3046
403.8019,0,,,7242.7920,-1092.9763,7327.5029,-947.5952,141.4846,37.1433
403.9019,0,,,7244.8252,-1093.4277,7329.5356,-948.0466,141.6575,37.0451
404.0019,0,,,7246.8447,-1093.8572,7331.5557,-948.4760,141.8147,36.9426
404.1019,0,,,7248.8770,-1094.2728,7333.5879,-948.8917,141.9546,36.8567
404.2019,0,,,7250.9004,-1094.7084,7335.6113,-949.3272,142.1162,36.7561
404.3019,0,,,7252.9390,-1095.1493,7337.6499,-949.7681,142.2773,36.6689
404.4019,0,,,7254.9727,-1095.5996,7339.6836,-950.2184,142.4491,36.5740
404.5019,0,,,7257.0566,-1096.0881,7341.7676,-950.7069,142.6390,36.5149
404.6019,0,,,7259.0938,-1096.5095,7343.8047,-951.1284,142.7825,36.4339
404.7019,0,,,7261.0776,-1096.9185,7345.7886,-951.5372,142.9330,36.3073
404.8019,0,,,7263.0938,-1097.3499,7347.8052,-951.9686,143.0933,36.2044
404.9019,0,,,7265.1201,-1097.7329,7349.8315,-952.3517,143.2047,36.1263
405.0019,0,,,7267.1230,-1098.1553,7351.8345,-952.7741,143.3611,36.0139
405.1019,0,,,7269.1729,-1098.6035,7353.8843,-953.2224,143.5254,35.9385
405.2019,0,,,7271.2202,-1099.0707,7355.9321,-953.6895,143.7080,35.8565
405.3019,0,,,7273.2529,-1099.4949,7357.9648,-954.1138,143.8557,35.7733
405.4019,0,,,7275.2461,-1099.9115,7359.9575,-954.5303,144.0102,35.6546
405.5019,0,,,7277.2876,-1100.3604,7361.9990,-954.9791,144.1779,35.5733
405.6019,0,,,7279.2837,-1100.7888,7363.9951,-955.4077,144.3423,35.4556
405.7019,0,,,7281.3203,-1101.2314,7366.0317,-955.8502,144.5059,35.3726
405.8019,0,,,7283.3320,-1101.6436,7368.0430,-956.2624,144.6497,35.2744
405.9019,0,,,7285.3652,-1102.0664,7370.0767,-956.6852,144.7960,35.1951
406.0019,0,,,7287.3804,-1102.4690,7372.0913,-957.0878,144.9295,35.1039
406.1019,0,,,7289.4087,-1102.9116,7374.1196,-957.5305,145.0959,35.0148
406.2019,0,,,7291.4341,-1103.3760,7376.1450,-957.9948,145.2839,34.9176
406.3019,0,,,7293.4922,-1103.8328,7378.2036,-958.4515,145.4532,34.8552
406.4019,0,,,7295.5132,-1104.2684,7380.2246,-958.8873,145.6156,34.7632
406.5019,0,,,7297.5273,-1104.6899,7382.2388,-959.3087,145.7673,34.6683
406.6019,0,,,7299.5205,-1105.1047,7384.2319,-959.7236,145.9201,34.5552
406.7019,0,,,7301.5840,-1105.5828,7386.2954,-960.2016,146.1074,34.4946
406.8019,0,,,7303.6235,-1106.0391,7388.3350,-960.6579,146.2826,34.4177
406.9019,0,,,7305.6465,-1106.4392,7390.3579,-961.0580,146.4113,34.3385
407.0019,0,,,7307.6621,-1106.8992,7392.3740,-961.5179,146.5984,34.2387
407.1019,0,,,7309.6846,-1107.3508,7394.3960,-961.9696,146.7755,34.1472
407.2019,0,,,7311.6938,-1107.7922,7396.4053,-962.4111,146.9474,34.0469
407.3019,0,,,7313.7246,-1108.2153,7398.4360,-962.8342,147.0948,33.9717
407.4019,0,,,7315.7314,-1108.6416,7400.4429,-963.2604,147.2535,33.8730
407.5019,0,,,7317.7388,-1109.0469,7402.4507,-963.6658,147.3924,33.7802
407.6019,0,,,7319.7686,-1109.4967,7404.4805,-964.1155,147.5650,33.7002
407.7019,0,,,7321.7847,-1109.9554,7406.4966,-964.5743,147.7509,33.6051
407.8019,0,,,7323.7944,-1110.3784,7408.5063,-964.9972,147.9055,33.5120
407.9019,0,,,7325.8359,-1110.8359,7410.5479,-965.4547,148.0813,33.4435
408.0019,0,,,7327.8628,-1111.2708,7412.5747,-965.8896,148.2411,33.3658
408.1019,0,,,7329.8760,-1111.7095,7414.5879,-966.3283,148.4091,33.2750
408.2019,0,,,7331.9116,-1112.1758,7416.6235,-966.7947,148.5952,33.2013
408.3019,0,,,7333.9844,-1112.6674,7418.6963,-967.2862,148.7920,33.1603
408.4019,0,,,7336.0386,-1113.1406,7420.7505,-967.7595,148.9782,33.1056
408.5019,0,,,7338.0718,-1113.5903,7422.7837,-968.2092,149.1495,33.0357
408.6019,0,,,7340.0850,-1114.0383,7424.7969,-968.6571,149.3264,32.9466
408.7019,0,,,7342.0967,-1114.4917,7426.8086,-969.1105,149.5087,32.8560
408.8019,0,,,7344.1030,-1114.9346,7428.8149,-969.5534,149.6832,32.7624
408.9019,0,,,7346.1685,-1115.4203,7430.8804,-970.0391,149.8770,32.7218
409.0019,0,,,7348.1934,-1115.8856,7432.9058,-970.5045,150.0660,32.6454
409.1019,0,,,7350.2168,-1116.3252,7434.9287,-970.9441,150.2314,32.5711
409.2019,0,,,7352.1978,-1116.7373,7436.9097,-971.3561,150.3859,32.4596
409.3019,0,,,7354.2148,-1117.1903,7438.9268,-971.8091,150.5659,32.3794
409.4019,0,,,7356.1582,-1117.5815,7440.8706,-972.2004,150.7140,32.2348
409.5019,0,,,7358.2134,-1118.0913,7442.9258,-972.7101,150.9341,32.1861
409.6019,0,,,7360.2573,-1118.5344,7444.9692,-973.1533,151.0956,32.1352
409.7019,0,,,7362.2764,-1118.9578,7446.9883,-973.5766,151.2471,32.0635
409.8019,0,,,7364.2822,-1119.3656,7448.9941,-973.9844,151.3889,31.9804
409.9019,0,,,7366.2773,-1119.7737,7450.9893,-974.3925,151.5347,31.8871
410.0019,0,,,7368.3047,-1120.1929,7453.0166,-974.8118,151.6796,31.8251
410.1019,0,,,7370.3643,-1120.6313,7455.0762,-975.2502,151.8312,31.7943
410.2019,0,,,7372.3877,-1121.0728,7457.0996,-975.6917,151.9983,31.7275
410.3019,0,,,7374.4028,-1121.5118,7459.1152,-976.1307,152.1661,31.6539
410.4019,0,,,7376.4336,-1121.9443,7461.1460,-976.5632,152.3223,31.5967
410.5019,0,,,7378.4585,-1122.3782,7463.1709,-976.9969,152.4816,31.5346
410.6019,0,,,7380.5078,-1122.9001,7465.2207,-977.5190,152.7152,31.4911
410.7019,0,,,7382.5508,-1123.3833,7467.2632,-978.0021,152.9146,31.4447
410.8019,0,,,7384.5054,-1123.8252,7469.2178,-978.4440,153.1062,31.3142
410.9019,0,,,7386.5288,-1124.2729,7471.2412,-978.8918,153.2791,31.2533
411.0019,0,,,7388.5322,-1124.7234,7473.2446,-979.3423,153.4616,31.1727
411.1019,0,,,7390.5547,-1125.1466,7475.2671,-979.7654,153.6120,31.1132
411.2019,0,,,7392.5850,-1125.6542,7477.2974,-980.2730,153.8388,31.0588
411.3019,0,,,7394.6240,-1126.1328,7479.3369,-980.7516,154.0353,31.0161
411.4019,0,,,7396.6245,-1126.5640,7481.3369,-981.1829,154.2006,30.9369
411.5019,0,,,7398.6411,-1127.0149,7483.3535,-981.6337,154.3791,30.8741
411.6019,0,,,7400.6182,-1127.4746,7485.3306,-982.0934,154.5795,30.7725
411.7019,0,,,7402.6172,-1127.8789,7487.3291,-982.4977,154.7203,30.6940
411.8019,0,,,7404.6470,-1128.2932,7489.3594,-982.9120,154.8597,30.6481
411.9019,0,,,7406.6689,-1128.7152,7491.3813,-983.3340,155.0091,30.5940
412.0019,0,,,7408.6924,-1129.1782,7493.4053,-983.7970,155.1965,30.5425
412.1019,0,,,7410.6963,-1129.5863,7495.4087,-984.2051,155.3392,30.4712
412.2019,0,,,7412.7178,-1130.0840,7497.4297,-984.7028,155.5595,30.4196
412.3019,0,,,7414.7471,-1130.5950,7499.4595,-985.2138,155.7898,30.3780
412.4019,0,,,7416.8115,-1131.0129,7501.5234,-985.6318,155.9206,30.3699
412.5019,0,,,7418.7568,-1131.4451,7503.4692,-986.0638,156.1063,30.2446
412.6019,0,,,7420.7705,-1131.9180,7505.4829,-986.5368,156.3061,30.1900
412.7019,0,,,7422.6987,-1132.3743,7507.4111,-986.9932,156.5204,30.0500
412.8019,0,,,7424.7656,-1132.8981,7509.4780,-987.5169,156.7496,30.0529
412.9019,0,,,7426.7666,-1133.3788,7511.4785,-987.9976,156.9614,29.9889
413.0019,0,,,7428.7793,-1133.8583,7513.4912,-988.4771,157.1677,29.9390
413.1019,0,,,7430.7759,-1134.2834,7515.4878,-988.9023,157.3290,29.8700
413.2019,0,,,7432.7822,-1134.7805,7517.4937,-989.3993,157.5543,29.8164
413.3019,0,,,7434.7734,-1135.2290,7519.4849,-989.8478,157.7393,29.7458
413.4019,0,,,7436.8223,-1135.7157,7521.5337,-990.3345,157.9397,29.7374
413.5019,0,,,7438.8350,-1136.1592,7523.5459,-990.7780,158.1125,29.6894
413.6019,0,,,7440.8550,-1136.6418,7525.5659,-991.2607,158.3195,29.6541
413.7019,0,,,7442.8843,-1137.0985,7527.5952,-991.7173,158.4989,29.6266
413.8019,0,,,7444.8550,-1137.5049,7529.5659,-992.1237,158.6514,29.5368
413.9019,0,,,7446.9082,-1137.9973,7531.6191,-992.6161,158.8559,29.5392
414.0019,0,,,7448.9341,-1138.4525,7533.6450,-993.0714,159.0351,29.5113
414.1019,0,,,7450.9678,-1138.9299,7535.6787,-993.5488,159.2324,29.4951
414.2019,0,,,7453.0151,-1139.4143,7537.7256,-994.0331,159.4313,29.4948
414.3019,0,,,7455.0449,-1139.8730,7539.7554,-994.4919,159.6124,29.4748
414.4019,0,,,7457.0195,-1140.3347,7541.7295,-994.9535,159.8156,29.4012
414.5019,0,,,7459.0435,-1140.8341,7543.7534,-995.4529,160.0369,29.3841
414.6019,0,,,7461.0605,-1141.2925,7545.7705,-995.9113,160.2221,29.3552
414.7019,0,,,7463.0586,-1141.7599,7547.7686,-996.3787,160.4222,29.3106
414.8019,0,,,7465.0967,-1142.2795,7549.8071,-996.8983,160.6576,29.3161
414.9019,0,,,7467.1226,-1142.7438,7551.8330,-997.3626,160.8453,29.3008
415.0019,0,,,7469.0566,-1143.2012,7553.7676,-997.8199,161.0585,29.1957
415.1019,0,,,7471.0781,-1143.6902,7555.7886,-998.3090,161.2708,29.1835
415.2019,0,,,7473.1094,-1144.1495,7557.8203,-998.7684,161.4520,29.1767
415.3019,0,,,7475.1084,-1144.6305,7559.8188,-999.2493,161.6647,29.1432
415.4019,0,,,7477.1255,-1145.0867,7561.8359,-999.7054,161.8478,29.1239
415.5019,0,,,7479.0757,-1145.5068,7563.7861,-1000.1256,162.0204,29.0329
415.6019,0,,,7481.1025,-1146.0338,7565.8130,-1000.6526,162.2665,29.0417
415.7019,0,,,7483.1348,-1146.5060,7567.8452,-1001.1248,162.4594,29.0446
415.8019,0,,,7485.1680,-1146.9983,7569.8784,-1001.6171,162.6709,29.0547
415.9019,0,,,7487.1650,-1147.4243,7571.8755,-1002.0432,162.8326,29.0153
416.0019,0,,,7489.2002,-1147.9263,7573.9102,-1002.5451,163.0523,29.0320
416.1019,0,,,7491.2119,-1148.4209,7575.9224,-1003.0398,163.2734,29.0270
416.2019,0,,,7493.2617,-1148.9199,7577.9722,-1003.5388,163.4854,29.0609
416.3019,0,,,7495.2959,-1149.3879,7580.0063,-1004.0067,163.6736,29.0732
416.4019,0,,,7497.2856,-1149.8816,7581.9961,-1004.5005,163.9014,29.0511
416.5019,0,,,7499.2612,-1150.3541,7583.9717,-1004.9730,164.1143,29.0110
416.6019,0,,,7501.1709,-1150.7452,7585.8813,-1005.3641,164.2738,28.8851
416.7019,0,,,7503.2510,-1151.2976,7587.9614,-1005.9164,164.5252,28.9721
416.8019,0,,,7505.3154,-1151.7852,7590.0259,-1006.4040,164.7213,29.0256
416.9019,0,,,7507.3091,-1152.2246,7592.0195,-1006.8434,164.8969,28.9980
417.0019,0,,,7509.2734,-1152.6526,7593.9839,-1007.2714,165.0720,28.9400
417.1019,0,,,7511.3008,-1153.1216,7596.0112,-1007.7405,165.2634,28.9566
417.2019,0,,,7513.2119,-1153.5657,7597.9224,-1008.1844,165.4721,28.8561
417.3019,0,,,7515.2168,-1154.0366,7599.9268,-1008.6555,165.6733,28.8539
417.4019,0,,,7517.2129,-1154.4893,7601.9233,-1009.1082,165.8605,28.8395
417.5019,0,,,7519.2344,-1155.0237,7603.9448,-1009.6425,166.1155,28.8787
417.6019,0,,,7521.2383,-1155.4689,7605.9482,-1010.0877,166.2928,28.8712
417.7019,0,,,7523.2803,-1155.9717,7607.9902,-1010.5905,166.5110,28.9215
417.8019,0,,,7525.3213,-1156.4392,7610.0317,-1011.0581,166.6965,28.9597
417.9019,0,,,7527.3291,-1156.9192,7612.0396,-1011.5380,166.9053,28.9727
418.0019,0,,,7529.3501,-1157.4116,7614.0605,-1012.0305,167.1209,29.0046
418.1019,0,,,7531.3848,-1157.9128,7616.0952,-1012.5317,167.3403,29.0538
418.2019,0,,,7533.3779,-1158.4130,7618.0884,-1013.0318,167.5729,29.0661
418.3019,0,,,7535.2256,-1158.7806,7619.9360,-1013.3995,167.7320,28.8932
418.4019,0,,,7537.2397,-1159.2850,7621.9507,-1013.9039,167.9612,28.9305
418.5019,0,,,7539.2461,-1159.7357,7623.9575,-1014.3546,168.1430,28.9393
418.6019,0,,,7541.2632,-1160.2129,7625.9741,-1014.8317,168.3458,28.9695
418.7019,0,,,7543.3193,-1160.8071,7628.0298,-1015.4260,168.6449,29.0873
418.8019,0,,,7545.3604,-1161.2932,7630.0708,-1015.9120,168.8476,29.1472
418.9019,0,,,7547.3872,-1161.7695,7632.0977,-1016.3883,169.0463,29.1908
419.0019,0,,,7549.4048,-1162.2585,7634.1152,-1016.8773,169.2601,29.2333
419.1019,0,,,7551.4482,-1162.7820,7636.1582,-1017.4009,169.4972,29.3158
419.2019,0,,,7553.5127,-1163.2928,7638.2231,-1017.9117,169.7151,29.4140
419.3019,0,,,7555.5303,-1163.8035,7640.2402,-1018.4224,169.9492,29.4710
419.4019,0,,,7557.5557,-1164.2755,7642.2656,-1018.8943,170.1445,29.5184
419.5019,0,,,7559.5742,-1164.7363,7644.2842,-1019.3552,170.3315,29.5555
419.6019,0,,,7561.5928,-1165.2030,7646.3027,-1019.8218,170.5238,29.5972
419.7019,0,,,7563.5522,-1165.6530,7648.2627,-1020.2718,170.7211,29.5804
419.8019,0,,,7565.5415,-1166.0859,7650.2520,-1020.7048,170.8922,29.5819
419.9019,0,,,7567.5684,-1166.5991,7652.2788,-1021.2180,171.1254,29.6575
420.0019,0,,,7569.5684,-1167.0334,7654.2783,-1021.6523,171.2939,29.6711
420.1019,0,,,7571.5625,-1167.5100,7656.2729,-1022.1288,171.5041,29.7031
420.2019,0,,,7573.5371,-1167.9895,7658.2476,-1022.6084,171.7239,29.7211
420.3019,0,,,7575.5771,-1168.5171,7660.2876,-1023.1359,171.9661,29.8217
420.4019,0,,,7577.5703,-1168.9484,7662.2803,-1023.5672,172.1340,29.8326
420.5019,0,,,7579.5864,-1169.4041,7664.2969,-1024.0228,172.3171,29.8774
420.6019,0,,,7581.6167,-1169.8627,7666.3271,-1024.4814,172.4980,29.9362
420.7019,0,,,7583.6455,-1170.3145,7668.3555,-1024.9333,172.6730,29.9907
420.8019,0,,,7585.6719,-1170.8025,7670.3823,-1025.4214,172.8829,30.0652
420.9019,0,,,7587.7163,-1171.3140,7672.4268,-1025.9329,173.1083,30.1690
421.0019,0,,,7589.7695,-1171.7817,7674.4800,-1026.4006,173.2899,30.2562
421.1019,0,,,7591.8389,-1172.3347,7676.5493,-1026.9536,173.5460,30.4065
421.2019,0,,,7593.8799,-1172.8527,7678.5903,-1027.4714,173.7788,30.5149
421.3019,0,,,7595.8398,-1173.2925,7680.5503,-1027.9114,173.9662,30.5139
421.4019,0,,,7597.7866,-1173.6868,7682.4976,-1028.3057,174.1156,30.4765
421.5019,0,,,7599.8105,-1174.1873,7684.5210,-1028.8062,174.3380,30.5644
421.6019,0,,,7601.8105,-1174.6262,7686.5210,-1029.2451,174.5109,30.5980
421.7019,0,,,7603.8628,-1175.1082,7688.5732,-1029.7271,174.7060,30.7005
421.8019,0,,,7605.8906,-1175.5758,7690.6011,-1030.1946,174.8962,30.7755
421.9019,0,,,7607.8589,-1176.0234,7692.5693,-1030.6423,175.0883,30.7923
422.0019,0,,,7609.8394,-1176.4954,7694.5498,-1031.1143,175.2988,30.8349
422.1019,0,,,7611.8584,-1176.9785,7696.5688,-1031.5974,175.5065,30.9165
422.2019,0,,,7613.8350,-1177.4014,7698.5459,-1032.0203,175.6724,30.9283
422.3019,0,,,7615.8818,-1177.8618,7700.5928,-1032.4807,175.8494,31.0188
